,corpus,corpus_path,extracted_filename,phone,pred_phone,next_phone,start_time,end_time,duration,word,pred_word,next_word,is_word_onset,speaker,gender,f1,f2,deltaFormant,norm_f1,norm_f2,norm_deltaFormant,norm_duration
3095,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/si2233,dr3_mrwa0_hell_eh_7400.wav,eh,hv,l,0.4625,0.543875,0.08137499999999998,hell,the,didn't,False,mrwa0,m,569.0,1351.0,782.0,0.013805482409137084,-2.1011376838066984,-1.90830833961721,-0.7251827439452092
3096,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/si2233,dr3_mrwa0_gang_ae_37712.wav,AE,g,ng,2.357,2.53625,0.1792499999999997,gang,them,up,False,mrwa0,m,620.0,1904.0,1284.0,1.2655025541708993,1.2437464878956528,0.8449757602220985,1.3688795854648512
3097,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/si973,dr3_mrwa0_then_eh_2540.wav,eh,dh,n,0.15875,0.2525,0.09375,then,,came,False,mrwa0,m,507.0,1727.0,1220.0,-1.5078654675757504,0.17314160834535225,0.4939594606409915,-0.4604162425255451
3098,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/si973,dr3_mrwa0_eggs_eh_20687.wav,eh,q,gcl,1.2929375,1.439625,0.14668749999999986,eggs,coconuts,,False,mrwa0,m,526.0,1732.0,1206.0,-1.0415469506448978,0.20338468403886356,0.4171746451076243,0.6721960135474573
3099,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/si973,dr3_mrwa0_and_eh_27076.wav,eh,q,n,1.69225,1.7728125,0.08056249999999987,and,,rice,False,mrwa0,m,567.0,1705.0,1138.0,-0.03528067726779477,0.040072075293902484,0.04421982680269806,-0.7425664031293308
3100,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/sx163,dr3_mrwa0_friends_eh_23720.wav,eh,r,n,1.4825,1.567625,0.08512500000000012,friends,lifelong,and,False,mrwa0,m,552.0,1645.0,1093.0,-0.4034268748447837,-0.32284483302823325,-0.20258850884026786,-0.6449504707877323
3101,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/sx163,dr3_mrwa0_companions_ae_33040.wav,AE,p,n,2.065,2.21,0.14500000000000002,companions,and,,False,mrwa0,m,551.0,1947.0,1396.0,-0.4279699546832496,1.50383693885985,1.459254284489036,0.6360914906265974
3102,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/sx343,dr3_mrwa0_gently_eh_20498.wav,eh,jh,n,1.281125,1.3341875,0.05306250000000001,gently,was,subdued,False,mrwa0,m,505.0,1854.0,1349.0,-1.5569516272526822,0.9413157309605396,1.2014766894841604,-1.3309364062841356
3103,TIMIT,timit/TIMIT_ORIG/train/dr3/mrwa0/sx433,dr3_mrwa0_anyones_eh_40059.wav,eh,q,n,2.5036875,2.593875,0.09018750000000031,anyone's,,tea,True,mrwa0,m,511.0,1905.0,1394.0,-1.4096931482218866,1.249795103034355,1.4482850251271264,-0.5366369020251386
3104,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sa1,dr3_msfv0_had_ae_6360.wav,AE,hv,dcl,0.3975,0.5351875,0.13768750000000002,had,she,your,False,msfv0,m,669.0,1760.0,1091.0,0.018880588068020208,1.173545825102161,0.986082686266551,0.4807106212208922
3105,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sa2,dr3_msfv0_dont_ae_6600.wav,AE,nx,s,0.4125,0.5775,0.16500000000000004,don't,,ask,True,msfv0,m,717.0,1762.0,1045.0,0.8118652869248915,1.1885637789882948,0.6937082617934115,1.0027176465367285
3106,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sa2,dr3_msfv0_carry_eh_16877.wav,eh,k,r,1.0548125,1.13575,0.0809375000000001,carry,to,an,False,msfv0,m,541.0,1701.0,1160.0,-2.0957452755503034,0.7305161854612171,1.4246443229762602,-0.6039172483140693
3107,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sa2,dr3_msfv0_rag_ae_29618.wav,AE,r,gcl,1.851125,2.0274375,0.1763125000000001,rag,oily,like,False,msfv0,m,681.0,1565.0,884.0,0.21712676278223803,-0.29070467879587414,-0.3296022238625767,1.2189265059924876
3108,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sa2,dr3_msfv0_that_ae_38642.wav,AE,dh,tcl,2.415125,2.6575,0.242375,that,like,,False,msfv0,m,736.0,1563.0,827.0,1.1257550635557363,-0.30572263268200783,-0.6918922715792931,2.481538464250698
3109,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/si1262,dr3_msfv0_ten_eh_3300.wav,eh,t,n,0.20625,0.3075,0.10125,ten,,others,False,msfv0,m,666.0,1776.0,1110.0,-0.030680955610534247,1.2936894561912307,1.1068460355054566,-0.21569692056201942
3110,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/si1892,dr3_msfv0_that_ae_42520.wav,AE,dh,tcl,2.6575,2.7625,0.10499999999999998,that,fire,size,False,msfv0,m,730.0,1564.0,834.0,1.0266319761986276,-0.298213655738941,-0.6474005113333805,-0.14402547543856417
3111,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/si632,dr3_msfv0_mettle_eh_38200.wav,eh,m,dx,2.3875,2.480375,0.09287499999999982,mettle,,,False,msfv0,m,656.0,1441.0,785.0,-0.19588610120571576,-1.2218178197361633,-0.9588428330547683,-0.37576314800440747
3112,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx272,dr3_msfv0_have_ae_20678.wav,AE,hv,v,1.292375,1.389,0.09662499999999996,have,to,an,False,msfv0,m,683.0,1558.0,875.0,0.25016779190127436,-0.34326751739734207,-0.3868059156073214,-0.304091702880949
3113,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx362,dr3_msfv0_raccoons_ae_12616.wav,AE,r,kcl,0.7885,0.8929375,0.10443750000000007,raccoons,annoying,,False,msfv0,m,674.0,1526.0,852.0,0.10148316086561097,-0.5835547795754812,-0.5329931278438912,-0.1547761922070808
3114,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx362,dr3_msfv0_every_eh_47250.wav,eh,q,v,2.953125,3.0025,0.04937499999999995,every,garden,night,False,msfv0,m,571.0,1738.0,1167.0,-1.6001298387647587,1.0083483323546905,1.469136083222173,-1.2071519114364913
3115,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx452,dr3_msfv0_developing_eh_6440.wav,eh,v,l,0.4025,0.5025,0.09999999999999992,developing,in,film,False,msfv0,m,650.0,1316.0,666.0,-0.29500918856282465,-2.160439937619519,-1.7152027572352813,-0.2395874022698396
3116,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx452,dr3_msfv0_many_eh_23880.wav,eh,m,n,1.4925,1.5613125,0.06881250000000017,many,,toxic,False,msfv0,m,619.0,1618.0,999.0,-0.8071451399078874,0.10727109918666876,0.40133383732027206,-0.8356549208799083
3117,TIMIT,timit/TIMIT_ORIG/train/dr3/msfv0/sx452,dr3_msfv0_chemicals_eh_36052.wav,eh,k,m,2.25325,2.3080625,0.05481250000000015,chemicals,toxic,are,False,msfv0,m,757.0,1564.0,807.0,1.4726858693056175,-0.298213655738941,-0.8190115865676146,-1.1032283160074765
3118,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sa1,dr3_mtjm0_had_ae_6673.wav,AE,hv,dcl,0.4170625,0.5725,0.1554375,had,she,,False,mtjm0,m,662.0,1505.0,843.0,0.3988427490258718,-0.42455765139401885,-0.4807009683191216,1.8379237690476495
3119,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sa2,dr3_mtjm0_dont_ae_4640.wav,AE,nx,s,0.29,0.4225,0.1325,don't,,ask,True,mtjm0,m,733.0,1578.0,845.0,1.552057756390271,0.2029662562907286,-0.4676992892361101,1.1565541962136645
3120,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sa2,dr3_mtjm0_carry_eh_13411.wav,eh,k,r,0.8381875,0.879875,0.04168749999999999,carry,to,an,False,mtjm0,m,524.0,1662.0,1138.0,-1.8426174061331013,0.9250485610238627,1.4370466964250823,-1.541075202499633
3121,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sa2,dr3_mtjm0_rag_ae_26067.wav,AE,r,gcl,1.6291875,1.7675,0.13831250000000006,rag,oily,like,False,mtjm0,m,623.0,1627.0,1004.0,-0.2346133817799249,0.6241809340517235,0.5659341978633083,1.3292173304740493
3122,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sa2,dr3_mtjm0_that_ae_33640.wav,AE,dh,tcl,2.1025,2.2461875,0.14368749999999997,that,like,,False,mtjm0,m,642.0,1524.0,882.0,0.07399345117674529,-0.26122951103771475,-0.22716822620039637,1.488884314843863
3123,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/si1226,dr3_mtjm0_aristocratic_ae_49453.wav,AE,r,dx,3.0908125,3.1575,0.06668750000000001,aristocratic,or,centre,False,mtjm0,m,639.0,1484.0,845.0,0.025266056499376303,-0.6050782275773023,-0.4676992892361101,-0.7984380658958342
3124,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/si1226,dr3_mtjm0_centre_eh_55065.wav,eh,s,nx,3.4415625,3.5308125,0.08925000000000027,centre,aristocratic,,False,mtjm0,m,686.0,1481.0,795.0,0.7886619064448237,-0.6308668813177715,-0.7927412663113989,-0.12820805011089847
3125,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/si655,dr3_mtjm0_yet_eh_2673.wav,eh,y,tcl,0.1670625,0.2325,0.06543750000000001,yet,,the,False,mtjm0,m,496.0,1675.0,1179.0,-2.2974064231218785,1.0367993938992286,1.7035811176268192,-0.8355699227260242
3126,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/si655,dr3_mtjm0_identical_eh_39800.wav,eh,d,nx,2.4875,2.5775,0.0900000000000003,identical,not,with,False,mtjm0,m,634.0,1589.0,955.0,-0.05594626796290533,0.2975246533391152,0.2473930603295253,-0.10592893601278369
3127,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx146,dr3_mtjm0_programs_ae_17080.wav,AE,r,m,1.0675,1.1775,0.1100000000000001,programs,cyclical,,False,mtjm0,m,733.0,1499.0,766.0,1.552057756390271,-0.476134958874957,-0.9812656130150664,0.48818077327024884
3128,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx146,dr3_mtjm0_never_eh_24229.wav,eh,n,v,1.5143125,1.5975,0.08318749999999997,never,will,compile,False,mtjm0,m,646.0,1400.0,754.0,0.1389633107465706,-1.3271605323104365,-1.0592756875131357,-0.3082975557373286
3129,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx326,dr3_mtjm0_collects_eh_15360.wav,eh,l,kcl,0.96,1.0369375,0.0769375000000001,collects,steve,,False,mtjm0,m,644.0,1295.0,651.0,0.10647838096165793,-2.229763413226854,-1.7288621602882306,-0.4939568398882742
3130,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx326,dr3_mtjm0_rare_eh_21093.wav,eh,r,er,1.3183125,1.4125,0.09418750000000009,rare,,,False,mtjm0,m,577.0,1530.0,953.0,-0.981766766832916,-0.20965220355677658,0.23439138124651374,0.018462784368346242
3131,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx326,dr3_mtjm0_and_eh_25609.wav,eh,q,n,1.6005625,1.6534375,0.05287499999999978,and,,,True,mtjm0,m,635.0,1602.0,967.0,-0.039703803070449004,0.4092754862144812,0.3254031348275946,-1.2087450838694396
3132,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx56,dr3_mtjm0_academic_ae_2590.wav,AE,q,kcl,0.161875,0.2389375,0.0770625,academic,,aptitude,False,mtjm0,m,683.0,1544.0,861.0,0.7399345117674547,-0.08930515276792089,-0.3636858565720177,-0.49024365420525806
3133,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx56,dr3_mtjm0_academic_eh_7000.wav,eh,d,m,0.4375,0.5065,0.06899999999999995,academic,,aptitude,False,mtjm0,m,641.0,1586.0,945.0,0.05775098628428896,0.27173599959864614,0.18238466491446753,-0.7297441307599847
3134,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx56,dr3_mtjm0_academic_ae_11160.wav,AE,k,pcl,0.6975,0.8275,0.13,academic,,aptitude,True,mtjm0,m,684.0,1552.0,868.0,0.756176976659911,-0.02053540946000337,-0.3181799797814772,1.0822904825532846
3135,TIMIT,timit/TIMIT_ORIG/train/dr3/mtjm0/sx56,dr3_mtjm0_guarantees_eh_22433.wav,eh,g,r,1.4020625,1.47,0.06793749999999998,guarantees,aptitude,,False,mtjm0,m,592.0,1846.0,1254.0,-0.738129793446071,2.5067526571059657,2.1911440832397524,-0.7613062090656451
3136,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/sa1,dr3_mtkp0_she_ae_9426.wav,AE,ih,dcl,0.589125,0.7005625,0.11143749999999997,she,,had,True,mtkp0,m,599.0,1989.0,1390.0,-0.8118022284896962,2.0623305292892535,2.0601164571592854,-0.9107844181885236
3137,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/sa2,dr3_mtkp0_dont_ae_6840.wav,AE,n,s,0.4275,0.57175,0.14425,don't,,ask,True,mtkp0,m,731.0,1520.0,789.0,1.4362654811740798,-0.6275411320873215,-0.9801045146092364,-0.3108323233968369
3138,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/sa2,dr3_mtkp0_rag_ae_27581.wav,AE,r,gcl,1.7238125,1.9208125,0.19700000000000006,rag,oily,like,False,mtkp0,m,701.0,1442.0,741.0,0.9253410017050397,-1.0748971866446198,-1.2229175040350084,0.6536620918492279
3139,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/sa2,dr3_mtkp0_that_ae_36365.wav,AE,dh,tcl,2.2728125,2.5175,0.24468749999999995,that,like,,False,mtkp0,m,687.0,1587.0,900.0,0.686909577952821,-0.24327375189066794,-0.41859947656213836,1.5255924696131433
3140,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si1023,dr3_mtkp0_an_ae_8880.wav,AE,n,nx,0.555,0.7075,0.15249999999999997,an,such,animal,True,mtkp0,m,670.0,1738.0,1068.0,0.3973857062536984,0.6227616870599991,0.431245986428064,-0.1599872252777847
3141,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si1023,dr3_mtkp0_was_eh_19403.wav,eh,s,dcl,1.2126875,1.3275,0.11481249999999998,was,animal,said,True,mtkp0,m,563.0,1492.0,929.0,-1.4249116038525442,-0.788130485005326,-0.2718999621174011,-0.8490750598670928
3142,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si2283,dr3_mtkp0_in_eh_4324.wav,eh,,n,0.27025,0.3525,0.08224999999999999,in,,,True,mtkp0,m,584.0,1879.0,1295.0,-1.0672644682242163,1.4314437856828073,1.5795490822541112,-1.4444560910794138
3143,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si2283,dr3_mtkp0_man_ae_20640.wav,AE,m,n,1.29,1.4325,0.14250000000000007,man,a,is,False,mtkp0,m,702.0,1564.0,862.0,0.942371817687341,-0.37518643464474305,-0.6108264265242079,-0.342829768452392
3144,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si2283,dr3_mtkp0_less_eh_26820.wav,eh,l,s,1.67625,1.78875,0.11250000000000004,less,is,often,False,mtkp0,m,617.0,1415.0,798.0,-0.5052475408082723,-1.2297512055298383,-0.9345770790919041,-0.89135739797622
3145,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si2283,dr3_mtkp0_head_eh_54772.wav,eh,hv,dcl,3.42325,3.615875,0.19262500000000005,head,or,,False,mtkp0,m,588.0,1557.0,969.0,-0.9991412042950109,-0.41533377287424417,-0.06955580426259096,0.573668479210336
3146,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si454,dr3_mtkp0_banks_ae_25994.wav,AE,b,ng,1.624625,1.8819375,0.25731250000000006,banks,in,,False,mtkp0,m,708.0,1713.0,1005.0,1.044556713581149,0.4793783362403522,0.11255393780673811,1.7564311803710893
3147,TIMIT,timit/TIMIT_ORIG/train/dr3/mtkp0/si454,dr3_mtkp0_said_eh_65350.wav,eh,s,dcl,4.084375,4.2675,0.18312500000000043,said,he,,False,mtkp0,m,610.0,1657.0,1047.0,-0.6244632526843815,0.15819963040434326,0.3250153035542887,0.39996806319446426
3148,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sa1,dr3_mtlb0_had_eh_7227.wav,eh,hv,dcl,0.4516875,0.597875,0.14618750000000003,had,she,,False,mtlb0,m,604.0,1815.0,1211.0,-0.10526175749458413,-0.34593962982533866,-0.29234428470381013,0.3311485014148766
3149,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sa2,dr3_mtlb0_dont_ae_4219.wav,AE,nx,s,0.2636875,0.441375,0.1776875,don't,,ask,True,mtlb0,m,653.0,1950.0,1297.0,0.8656231586907567,0.35502622422975655,0.1177125305382314,0.8603560946391254
3150,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sa2,dr3_mtlb0_carry_eh_14940.wav,eh,k,r,0.93375,0.9765,0.042750000000000066,carry,to,,False,mtlb0,m,530.0,1832.0,1302.0,-1.571496120713262,-0.2576698556109933,0.14155304305230357,-1.4066264326845919
3151,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sa2,dr3_mtlb0_rag_ae_27906.wav,AE,r,gcl,1.744125,1.9111875,0.1670625000000001,rag,oily,like,False,mtlb0,m,589.0,1846.0,1257.0,-0.40247142571458644,-0.18497710037565013,-0.07301156957434606,0.6818535334325353
3152,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sa2,dr3_mtlb0_that_ae_36110.wav,AE,dh,tcl,2.256875,2.52,0.26312500000000005,that,like,,False,mtlb0,m,700.0,1722.0,1022.0,1.7968801191134305,-0.8288272181744042,-1.1935156577357386,2.29572668975331
3153,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/si1134,dr3_mtlb0_strength_eh_20010.wav,eh,r,ng,1.250625,1.3844375,0.1338124999999999,strength,human,is,False,mtlb0,m,597.0,2025.0,1428.0,-0.24395960266391853,0.7444516987048094,0.7423339584069225,0.12324551836249072
3154,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/si1134,dr3_mtlb0_against_eh_40358.wav,eh,q,gcl,2.522375,2.5775,0.05512500000000031,against,pit,an,False,mtlb0,m,520.0,2112.0,1592.0,-1.7696358995265968,1.1961852490958709,1.52430276886849,-1.1987234496322041
3155,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/si1134,dr3_mtlb0_against_eh_43060.wav,eh,g,n,2.69125,2.8323125,0.14106249999999987,against,pit,an,False,mtlb0,m,636.0,2137.0,1501.0,0.5287855347080874,1.325993740587555,1.0904054411123765,0.24504726600934137
3156,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/si1134,dr3_mtlb0_against_ae_48020.wav,AE,t,n,3.00125,3.187375,0.18612499999999965,against,pit,an,True,mtlb0,m,589.0,2337.0,1748.0,-0.40247142571458644,2.3644616725210295,2.2681267593075423,1.002108128538472
3157,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx144,dr3_mtlb0_muskrat_ae_30370.wav,AE,r,tcl,1.898125,2.0204375,0.12231249999999982,muskrat,a,coat,False,mtlb0,m,668.0,1776.0,1108.0,1.1628328269107588,-0.5484408765523662,-0.783458842493697,-0.06995725376699821
3158,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx234,dr3_mtlb0_two_ae_21221.wav,AE,ux,pcl,1.3263125,1.509125,0.18281250000000004,two,bought,apples,True,mtlb0,m,670.0,1644.0,974.0,1.202460782673426,-1.2338297116284593,-1.4223845778708315,0.9464573300446588
3159,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx324,dr3_mtlb0_dispensing_eh_41750.wav,eh,p,n,2.609375,2.6941875,0.08481249999999996,dispensing,illegally,tranquilizers,False,mtlb0,m,595.0,1740.0,1145.0,-0.2835875584265855,-0.7353651043003915,-0.6070390498895629,-0.6999662933196736
3160,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx324,dr3_mtlb0_tranquilizers_ae_49917.wav,AE,w,ng,3.1198125,3.2064375,0.08662499999999973,tranquilizers,dispensing,,False,mtlb0,m,655.0,1972.0,1317.0,0.9052511144534235,0.4692576967424387,0.2130745805945201,-0.6695158564079647
3161,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx414,dr3_mtlb0_fresh_eh_22349.wav,eh,r,sh,1.3968125,1.462125,0.06531249999999988,fresh,eat,kippers,False,mtlb0,m,569.0,1679.0,1110.0,-0.7987509833412562,-1.0520978235401013,-0.7739226374880682,-1.0275709938870672
3162,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx414,dr3_mtlb0_breakfast_eh_36958.wav,eh,r,kcl,2.309875,2.3875,0.07762500000000028,breakfast,for,,False,mtlb0,m,592.0,1709.0,1117.0,-0.343029492070586,-0.8963276337500801,-0.7405459199683672,-0.8207180259005982
3163,TIMIT,timit/TIMIT_ORIG/train/dr3/mtlb0/sx54,dr3_mtlb0_pleasure_eh_35846.wav,eh,l,zh,2.240375,2.3315625,0.0911875000000002,pleasure,pure,,False,mtlb0,m,582.0,1810.0,1228.0,-0.5411692708839209,-0.3719013281236755,-0.2112865421559647,-0.5928647565957144
3164,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/sa1,dr3_mtpg0_had_eh_6809.wav,eh,hv,dcl,0.4255625,0.521375,0.09581250000000002,had,she,your,False,mtpg0,m,541.0,1849.0,1308.0,-0.7249591693644715,1.9158965536342543,1.9127065547204183,-0.3735545291971977
3165,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/sa2,dr3_mtpg0_dont_ae_6440.wav,AE,nx,s,0.4025,0.536875,0.13437499999999997,don't,,ask,True,mtpg0,m,649.0,1495.0,846.0,1.5281513426171953,-0.3900188904338325,-0.7742426760840918,0.37144149347648425
3166,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/sa2,dr3_mtpg0_rag_ae_24647.wav,AE,r,gcl,1.5404375,1.7284375,0.18800000000000017,rag,oily,like,False,mtpg0,m,599.0,1543.0,944.0,0.48504462410716437,-0.07735238954324443,-0.20428374833768057,1.407432721116715
3167,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/sa2,dr3_mtpg0_that_ae_32167.wav,AE,dh,tcl,2.0104375,2.1958125,0.18537500000000007,that,like,,False,mtpg0,m,613.0,1536.0,923.0,0.777114505289973,-0.12294958758978852,-0.3264178042833401,1.3567198638196392
3168,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/si1383,dr3_mtpg0_take_ae_39080.wav,AE,k,dx,2.4425,2.5625,0.1200000000000001,take,majority,out,True,mtpg0,m,612.0,1515.0,903.0,0.7562523709197724,-0.2597411817294208,-0.44273595280301586,0.09372822732584335
3169,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/si2013,dr3_mtpg0_already_eh_10193.wav,eh,r,dx,0.6370625,0.6875,0.050437500000000024,already,were,swollen,False,mtpg0,m,536.0,1412.0,876.0,-0.8292698412154745,-0.9306713815571409,-0.5997654533045781,-1.2501624910466205
3170,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/si753,dr3_mtpg0_spread_eh_35860.wav,eh,r,dx,2.24125,2.3075,0.06625000000000014,spread,and,lightly,False,mtpg0,m,536.0,1383.0,847.0,-0.8292698412154745,-1.119574059178538,-0.768426768658108,-0.9446778982809103
3171,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpg0/sx123,dr3_mtpg0_vodka_eh_26527.wav,eh,k,n,1.6579375,1.738875,0.08093749999999988,vodka,,,True,mtpg0,m,520.0,1706.0,1186.0,-1.1630639911386844,0.9844109363977107,1.2031658487503962,-0.6609273872139533
3172,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sa1,dr3_mtpp0_had_ae_7920.wav,AE,hv,dcl,0.495,0.62,0.125,had,she,your,False,mtpp0,m,603.0,1820.0,1217.0,-0.23260828891609092,0.3725701527192603,0.3839175419288254,0.2693958267800205
3173,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sa2,dr3_mtpp0_ask_ae_7310.wav,AE,q,s,0.456875,0.5875,0.13062500000000005,ask,don't,me,False,mtpp0,m,634.0,1727.0,1093.0,0.38031455237780937,-0.3730417605075121,-0.433555365531744,0.41221482018730865
3174,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sa2,dr3_mtpp0_carry_eh_17540.wav,eh,k,r,1.09625,1.156625,0.06037500000000007,carry,to,an,False,mtpp0,m,589.0,1697.0,1108.0,-0.5094121527262394,-0.6135617325161484,-0.3346675138228042,-1.3714357196992522
3175,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sa2,dr3_mtpp0_rag_ae_29075.wav,AE,r,gcl,1.8171875,1.9581875,0.14100000000000001,rag,oily,like,False,mtpp0,m,631.0,1730.0,1099.0,0.3209994387042061,-0.3489897633066485,-0.3940002248481681,0.675636519138526
3176,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sa2,dr3_mtpp0_that_ae_36530.wav,AE,th,tcl,2.283125,2.4175,0.1343749999999999,that,like,,False,mtpp0,m,602.0,1808.0,1206.0,-0.2523799934739587,0.2763621639158058,0.31139978400893614,0.5074274824588298
3177,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/si1508,dr3_mtpp0_stared_eh_6760.wav,eh,t,r,0.4225,0.5291875,0.10668750000000005,stared,he,at,False,mtpp0,m,473.0,1923.0,1450.0,-2.8029298814388985,1.1983553899489114,1.9199755051410243,-0.19555934064592354
3178,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/si1508,dr3_mtpp0_expecting_eh_26877.wav,eh,p,kcl,1.6798125,1.7775,0.09768750000000015,expecting,morning,a,False,mtpp0,m,619.0,1671.0,1052.0,0.08373898400979309,-0.8220123749236331,-0.7038488268695129,-0.42406973009758003
3179,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/si1508,dr3_mtpp0_pendulum_eh_33840.wav,eh,p,n,2.115,2.1723125,0.057312499999999655,pendulum,a,to,False,mtpp0,m,678.0,1711.0,1033.0,1.2502695529239904,-0.5013190789121181,-0.8291067723675034,-1.4491927272210077
3180,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sx158,dr3_mtpp0_outcast_ae_26820.wav,AE,k,s,1.67625,1.8876875,0.21143749999999994,outcast,social,,False,mtpp0,m,645.0,1971.0,1326.0,0.5978033025143547,1.5831873451627294,1.102502597680455,2.464047692138662
3181,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sx428,dr3_mtpp0_crab_ae_5946.wav,AE,r,bcl,0.371625,0.4925,0.12087500000000001,crab,a,challenged,False,mtpp0,m,647.0,1666.0,1019.0,0.63734671163009,-0.8620990369250725,-0.9214021006291806,0.1646618982813437
3182,TIMIT,timit/TIMIT_ORIG/train/dr3/mtpp0/sx428,dr3_mtpp0_challenged_ae_10627.wav,AE,ch,l,0.6641875,0.7545625,0.09037499999999998,challenged,crab,me,False,mtpp0,m,661.0,1618.0,957.0,0.9141505754402386,-1.2469309921388905,-1.3301385543594653,-0.6097344215270573
